央视频道,#genre#
重庆卫视,https://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/chongqing/1000/index.m3u8?msisdn=6012c4bd4179a566180730546dbe8af5&mdspid=&spid=600697&netType=0&sid=5910022305&pid=2028597139&timestamp=20260907184524&Channel_ID=0128_20090000-99900-101700010110112&ProgramID=738910914&ParentNodeID=-99&assertID=5910022305&client_ip=110.42.50.152&SecurityKey=20260907184524&promotionId=&mvid=5900004329&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_chezai&bean=mgspchezai&tid=chezaitid&conFee=0&puData=36dfc0dc352e08526f58b3fc6382879c&ddCalcu=c396e7d08f82c0803d6cc3f532be8058f562
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226209/index.m3u8
山东卫视,http://audiovisual.yun.gehua.net.cn:8088/live/ShanDongHD_1200.m3u8?tvid=0&authNum=1788785807-0-3f2befcf78b4387822ef7aad67a43846
广西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225770/index.m3u8
广西卫视,http://audiovisual.yun.gehua.net.cn:8088/live/ipcdn/GuangXiHD/ipcdn,GuangXiHD_1200K_live.m3u8?tvid=0&authNum=1788785897-7-7c44b3bb992de83a70904ce35e86b361
深圳卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225752/index.m3u8
东南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225766/index.m3u8
东南卫视,https://gslbmgsplive.miguvideo.com/migu/kailu/dongnanws/51/20230724/index.m3u8?msisdn=7ecdaf222531598f230be3dfb7e7b3d0&mdspid=&spid=600717&netType=0&sid=5910022182&pid=2028597139&timestamp=20260907183920&Channel_ID=0128_20090000-99900-101700010110112&ProgramID=849116810&ParentNodeID=-99&assertID=5910022182&client_ip=110.42.50.152&SecurityKey=20260907183920&promotionId=&mvid=5900006229&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_chezai&bean=mgspchezai&tid=chezaitid&conFee=0&puData=e892b63eefc7a278d24ac8057faee05e&ddCalcu=ee58e090e29eb0a6f37e5e0f8cc7aa4227d8
贵州卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8
贵州卫视,http://audiovisual.yun.gehua.net.cn:8088/live/ipcdn/GuiZhouHD/ipcdn,GuiZhouHD_1200K_live.m3u8?tvid=0&authNum=1788785902-0-f8b51e1bb41c3815c84a43abd36cd704
重庆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225791/index.m3u8
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225789/index.m3u8
